source,relation,target,sentence,file
AI,related_to,power," Similarly, AI-powered systems can tailor
warnings to individual households based on location, type of dwelling, and level of risk, as
was done in India when Cyclone Yaas loomed in 2021",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power,"




For example, models estimate that a 1-in-100-year flood event in Bangladesh would cause
$54 billion in infrastructure damage, mainly to housing, roads, and power generation",37504076ba469a4f_9a813fdfc5.txt
Japan,related_to,AI,"
and facilities, the Great East Japan Earthquake
ripped up railway tracks, destroyed stations and              Nepal: Decentralized governance and the use
bridges, and flooded trains on the coastal Sanriku            of local knowledge in Nepal’s mountain roads
Railway, bringing all operations on this vital railway        programme have enabled the successful use
link to a halt",37504076ba469a4f_9a813fdfc5.txt
Japan,related_to,AI," Yet the East Japan Railway Company            of bamboo crib walls and low-cost drainage
(JR East) was able to restore some service in five            systems to protect roads from landslides,
days and 90 percent of service within two weeks,              erosion, and floods",37504076ba469a4f_9a813fdfc5.txt
power,related_to,transmission," Remote sensors
can spot impending disasters before they strike and trigger more effective responses, for
example, real-time control systems can instantly reroute power around downed transmission
lines or flooded transformers on the electricity grid",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power,"




                                                49
                                            Memorandums
Acknowledgements

Coalition for Disaster Resilient Infrastructure (CDRI)
Co-chairs: Krishna Vatsa (Member, National Disaster Management Authority (NDMA) and India Co-chair,
Executive Committee, CDRI); Damien Syed (Deputy Head of Mission, France and CDRI Executive Committee Co-chair)


Director General: Amit Prothi


                                                             Internat",37504076ba469a4f_9a813fdfc5.txt
Alaska,related_to,AI," Paul Island, Alaska, the BRAIDED Food Security Project and the new Bering Sea Research
       Center delivered food safety information directly to the community in 2025, recording
       observations of harvested traditional foods with analysis of contaminants like mercury",7caca2ddcac0e653_e50eb4fbc5.txt
Alaska,related_to,AI," Moon1
1
 National Snow and Ice Data Center, Cooperative Institute for Research in Environmental Sciences,
University of Colorado Boulder, Boulder, CO, USA
2
 Alaska Center for Climate Assessment and Preparedness, University of Alaska Fairbanks, Fairbanks, AK,
USA
3
 International Arctic Research Center, University of Alaska Fairbanks, Fairbanks, AK, USA

To observe the Arctic is to take the pulse of the planet",7caca2ddcac0e653_e50eb4fbc5.txt
Alaska,related_to,AI,"

                                                   Year                                       Topic
                                                   2006   Arctic as large contributor to warmest year on record for the planet in 2005
                                                          Bering Sea ecological structure questioned after 6 years of sustained
                                                   2007
                                                          warming
             ",7caca2ddcac0e653_e50eb4fbc5.txt
Alaska,related_to,Korea," Wang11,12
1
 International Arctic Research Center, University of Alaska Fairbanks, Fairbanks, AK, USA
2
 Department of Environment and Geography, University of Manitoba, Winnipeg, MB, Canada
3
 National Snow and Ice Data Center, Cooperative Institute for Research in Environmental Sciences,
University of Colorado Boulder, Boulder, CO, USA
4
 Department of Geography, Portland State University, Portland, OR, USA
5
 National Weather Service Alaska Region, NOAA, Anchorage, AK, USA
6
 Alaska Center f",7caca2ddcac0e653_e50eb4fbc5.txt
Alaska,related_to,AI," Ballinger3
1
 National Snow and Ice Data Center, Cooperative Institute for Research in Environmental Sciences,
University of Colorado Boulder, Boulder, CO, USA
2
 Department of Geography, Portland State University, Portland, OR, USA
3
 International Arctic Research Center, University of Alaska Fairbanks, Fairbanks, AK, USA
4
 Department of Environment and Geography, University of Manitoba, Winnipeg, MB, Canada

Headlines
    •   Precipitation averaged across the Arctic for water year 2024/25 (O",7caca2ddcac0e653_e50eb4fbc5.txt
